Group_ID_simuliert,Period,Subject_ID,declared_income_final,teilnehmer_weiblich,alter,equal,Chat_subject,Chat_group_all,Chat_group_label,Chat_sel
70,8,160,250,1,23,True,"Haben ganz schön oft verloren jetzt... Blöd Aber bleiben dabei? Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja wahrscheinlich Gut dann bleiben wir einfach dabei","Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok","Irgendwie werden wir jetzt nur noch kontrolliert Aber bleiben dabei? Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert Gut dann bleiben wir einfach dabei","Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok"
71,8,161,0,1,26,True,Theoretisch... Bin weiterhin für Risiko :D,"Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Weils sonst keine 30 % wären Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch 3 von 9 = über 30 %","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust"
69,8,162,1,0,26,True,"Ja die wird auch ausgewählt... Meine 1 habt ihr Was ihr draus macht, ist euch überlassen ;) Ich hätte da vielleicht noch eine Frage Was ist klein und wird an den Strand gespült? Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D","600? Also 1 Meine 1 habt ihr Ok dann 1 Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben","Tja typisch War so klar 600? :D Ja die wird auch ausgewählt... Also 1 ? Meine 1 habt ihr Ok dann 1 Was ihr draus macht, ist euch überlassen Okay ;) Ok, mag, wer anders was vorschlagen für ich sehe was, was du nicht siehst?  Oder noch ein anderes spiel, Joke, whatever Ich hätte da vielleicht noch eine Frage Nicht dass das noch irgendwie verrät, auf welchem Platz wir sitzen :D oh Was ist klein und wird an den Strand gespült? Seestern? Muschel? Instiutiv eine Muschel Müll? Betrunkener. Na das wäre natürlich zu einfach ;) Eine MIKROWELLE :D Hahaha :D Das find ich wirklich witzig! Die erforschen bestimmt grade unser Sozialverhalten :P Glaube auch es geht um was anderes ;) Würden wir hier nicht so hingehalten, wäre ich definitiv nicht so risikofreudig und würde nur 600 eingeben z. B. da wir ja schon steuern hinterziehen, ob wir dann auch unseren Platz etc. verraten Ich war mal bei einem Experiment mit Chat, da stand extra in den Instruktionen, dass man sich nicht gegenseitig beleidigen oder bedrohen soll :D"
71,8,163,0,1,25,True,"Weils sonst keine 30 % wären ´? Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon 3 von 9 = über 30 % Keine Lust","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Weils sonst keine 30 % wären Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch 3 von 9 = über 30 %","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust"
71,8,164,0,1,25,True,Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Gibt einen Taschenrechner ;),"Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Weils sonst keine 30 % wären Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch 3 von 9 = über 30 %","Eigentlich dürften wir jetzt nicht mehr kontrolliert werden  Theoretisch... Weils sonst keine 30 % wären ´? Bin weiterhin für Risiko :D Klar. Eimal Steuerhinterzieher, immer Steuerhinterzieher. Es sind auch so kein 70 % sondern 66 % :(ich dachte ja all wird man in den neun Durchgängen nur 2-mal kontrolliert  Ja jetzt ziehen wir das auch durch Dann bescheißen die uns? Sorry, bin nicht so das Mathe Ass Aber verstehe schon Gibt einen Taschenrechner ;) 3 von 9 = über 30 % Keine Lust"
70,8,165,250,0,24,True,Bisher haben wir echt Pech joa :D,"Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok","Irgendwie werden wir jetzt nur noch kontrolliert Aber bleiben dabei? Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert Gut dann bleiben wir einfach dabei","Irgendwie werden wir jetzt nur noch kontrolliert Haben ganz schön oft verloren jetzt... Bisher haben wir echt Pech Blöd Aber bleiben dabei? joa Jetzt ändern lohnt irgendwie auch nicht mehr, oder? Ja. Wenn wir jetzt ändern werden wir bestimmt nicht mehr kontrolliert :D Ja wahrscheinlich Gut dann bleiben wir einfach dabei Ok"
64,9,142,0,1,26,True,"Aaach, Shit Wir sind keine guten ganzer Gangster Jetzt haben wir nur noch eine runde, gell Was machen wir..... Alles oder nichts? Oder lieber alles? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein Ja, vielleicht Sieht eh nicht gut aus Vll haben wir noch eeeiiinmaaal Glück Oder was meinst du 3? Ganz ehrlich 17? Wie random Dann lieber 0, das bringt ja gar nichts DDR Das ist auch nicht schlecht... Nr3? Ja.... Ok, 0 Oh, Mann Imme Etat gleiche mit uns","Damn IT! Aaach, Shit Echt nein verarsche mit den 30 Prozent Wir sind keine guten ganzer Gangster Jetzt haben wir nur noch eine runde, gell Und alle hauen sie wie wild in die tasten rein Aber jetzt final rund Was machen wir..... Mit 0 Final rund artig oder böse Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein nee Dann null Scheiß darauf Jetzt ist eh egal Ja, vielleicht Sieht eh nicht gut aus :(((( Das ändert sowieso nichts mehr Vll haben wir noch eeeiiinmaaal Glück Oder was meinst du 3? Ganz ehrlich Na ja vielleicht haben wir dafür Glück bei der zufälligen Auswahl Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Der runden Auszahlung 17? Wie random Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Bei 1000 ist kein Fun bei Das ist auch nicht schlecht... Dann kann es von mir aus auch 0 sein  Nr3? Auf die 2 Euro kommt es jetzt auch nicht an Wären 3  hehe Null? Ja.... 0#? Ok, 0 ok Oh, Mann ok byyeeee Imme Etat gleiche mit uns Danach dürfen wir nicht mehr schreiben bye","Mit 0 Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein Dann null Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Dann kann es von mir aus auch 0 sein  Auf die 2 Euro kommt es jetzt auch nicht an Null? 0#? Ok, 0","Damn IT! Aaach, Shit Echt nein verarsche mit den 30 Prozent Wir sind keine guten ganzer Gangster Jetzt haben wir nur noch eine runde, gell Und alle hauen sie wie wild in die tasten rein Aber jetzt final rund Was machen wir..... Mit 0 Final rund artig oder böse Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein nee Dann null Scheiß darauf Jetzt ist eh egal Ja, vielleicht Sieht eh nicht gut aus :(((( Das ändert sowieso nichts mehr Vll haben wir noch eeeiiinmaaal Glück Oder was meinst du 3? Ganz ehrlich Na ja vielleicht haben wir dafür Glück bei der zufälligen Auswahl Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Der runden Auszahlung 17? Wie random Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Bei 1000 ist kein Fun bei Das ist auch nicht schlecht... Dann kann es von mir aus auch 0 sein  Nr3? Auf die 2 Euro kommt es jetzt auch nicht an Wären 3  hehe Null? Ja.... 0#? Ok, 0 ok Oh, Mann ok byyeeee Imme Etat gleiche mit uns Danach dürfen wir nicht mehr schreiben bye"
64,9,143,0,1,27,True,Echt nein verarsche mit den 30 Prozent Aber jetzt final rund Mit 0 Oder 400? Dann null Scheiß darauf Jetzt ist eh egal Das ändert sowieso nichts mehr Na ja vielleicht haben wir dafür Glück bei der zufälligen Auswahl Der runden Auszahlung Oder 600 Dann gibts entweder 19 oder 15 Bei 1000 ist kein Fun bei Wären 3  hehe Null? ok Danach dürfen wir nicht mehr schreiben bye,"Damn IT! Aaach, Shit Echt nein verarsche mit den 30 Prozent Wir sind keine guten ganzer Gangster Jetzt haben wir nur noch eine runde, gell Und alle hauen sie wie wild in die tasten rein Aber jetzt final rund Was machen wir..... Mit 0 Final rund artig oder böse Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein nee Dann null Scheiß darauf Jetzt ist eh egal Ja, vielleicht Sieht eh nicht gut aus :(((( Das ändert sowieso nichts mehr Vll haben wir noch eeeiiinmaaal Glück Oder was meinst du 3? Ganz ehrlich Na ja vielleicht haben wir dafür Glück bei der zufälligen Auswahl Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Der runden Auszahlung 17? Wie random Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Bei 1000 ist kein Fun bei Das ist auch nicht schlecht... Dann kann es von mir aus auch 0 sein  Nr3? Auf die 2 Euro kommt es jetzt auch nicht an Wären 3  hehe Null? Ja.... 0#? Ok, 0 ok Oh, Mann ok byyeeee Imme Etat gleiche mit uns Danach dürfen wir nicht mehr schreiben bye","Mit 0 Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein Dann null Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Dann kann es von mir aus auch 0 sein  Auf die 2 Euro kommt es jetzt auch nicht an Null? 0#? Ok, 0","Damn IT! Aaach, Shit Echt nein verarsche mit den 30 Prozent Wir sind keine guten ganzer Gangster Jetzt haben wir nur noch eine runde, gell Und alle hauen sie wie wild in die tasten rein Aber jetzt final rund Was machen wir..... Mit 0 Final rund artig oder böse Alles oder nichts? Oder lieber alles? Oder 400? Die wahrscheinlichst des erwischtwerdens ändert sich dafür ja nicht, nein nee Dann null Scheiß darauf Jetzt ist eh egal Ja, vielleicht Sieht eh nicht gut aus :(((( Das ändert sowieso nichts mehr Vll haben wir noch eeeiiinmaaal Glück Oder was meinst du 3? Ganz ehrlich Na ja vielleicht haben wir dafür Glück bei der zufälligen Auswahl Oder 17 und dann haben wir immer hin nochmal die Möglichkeit auf 21 Euro Der runden Auszahlung 17? Wie random Dann lieber 0, das bringt ja gar nichts DDR Oder 600 Dann gibts entweder 19 oder 15 Bei 1000 ist kein Fun bei Das ist auch nicht schlecht... Dann kann es von mir aus auch 0 sein  Nr3? Auf die 2 Euro kommt es jetzt auch nicht an Wären 3  hehe Null? Ja.... 0#? Ok, 0 ok Oh, Mann ok byyeeee Imme Etat gleiche mit uns Danach dürfen wir nicht mehr schreiben bye"
65,9,144,150,0,25,True,;-) Keine Ahnung.. oder wir haben was nicht verstanden Ja von mir aus 150 Ok bye,"Ich frage mich, was die anderen so wild diskutieren. Die tippen ja ewig Ich hab gerade aus Reflex aus Versehen 250 eingegeben. Gut, dass ihr das nicht gemacht habt :D Hahaha ich wollte auch erst ;-) Vor allem was kann man nach den ganzen Runden über die gleiche Frage noch sagen? 150? Keine Ahnung.. oder wir haben was nicht verstanden Ja von mir aus 150 Vielleicht machen die ja crazy Sachen, so 170 und dann nächstes Mal 228 Jaja 150 Ok bye okay checke",150? Ja von mir aus 150 Jaja 150,"Ich frage mich, was die anderen so wild diskutieren. Die tippen ja ewig Ich hab gerade aus Reflex aus Versehen 250 eingegeben. Gut, dass ihr das nicht gemacht habt :D Hahaha ich wollte auch erst ;-) Vor allem was kann man nach den ganzen Runden über die gleiche Frage noch sagen? 150? Keine Ahnung.. oder wir haben was nicht verstanden Ja von mir aus 150 Vielleicht machen die ja crazy Sachen, so 170 und dann nächstes Mal 228 Jaja 150 Ok bye okay checke"
66,9,145,0,0,24,True,"Shit..  Wir kommen bei 9 Runden auf maximal 2, in denen wir kontrolliert werden  Hohe Wahrscheinlichkeit, dass Zufallsgenerator nicht diese runde auswählt Man bei´ß es nicht... Aber trotzdem wieder 0 Also, war nett hier ",":(:(:( Shit..  Musste ja irgendwann passieren So kleines Rätsel, wie hoch ist die Wahrscheinlichkeit, dass in der nächsten Runde kontrolliert wird? Setzen wir diese Runde trotzdem wieder alles ;-) Ich würde ja fast auf 70 tippen, keine Ahnung wie ich darauf komme Die Wahrscheinlichkeit ist wieder 30 zu 70 richtig ;-) beeil Wir kommen bei 9 Runden auf maximal 2, in denen wir kontrolliert werden  Gehen wir davon aus 9 Runden 8 gut 1 schlecht - gute Chance auf > Mindeststundenlohn Hohe Wahrscheinlichkeit, dass Zufallsgenerator nicht diese runde auswählt Ich wähle die Nummer von Westblock Ja maximal, aber glaubst du wir werden nächste runde wieder kontrolliert? Die wollen uns doch nur einschüchtern :D Man bei´ß es nicht... Aber trotzdem wieder 0 ...und der trägt die Null wie wir Nullen auch Also, war nett hier  Wir nullen? Wir rocken das voll, wurden nur einmal kontrolliert ...und deswegen sind wir Nullen Machts gut, ihr Lieben Bye","Setzen wir diese Runde trotzdem wieder alles ;-) Ich würde ja fast auf 70 tippen, keine Ahnung wie ich darauf komme Die Wahrscheinlichkeit ist wieder 30 zu 70 richtig ;-) Wir kommen bei 9 Runden auf maximal 2, in denen wir kontrolliert werden  Gehen wir davon aus 9 Runden 8 gut 1 schlecht - gute Chance auf > Mindeststundenlohn Hohe Wahrscheinlichkeit, dass Zufallsgenerator nicht diese runde auswählt Aber trotzdem wieder 0",":(:(:( Shit..  Musste ja irgendwann passieren So kleines Rätsel, wie hoch ist die Wahrscheinlichkeit, dass in der nächsten Runde kontrolliert wird? Setzen wir diese Runde trotzdem wieder alles ;-) Ich würde ja fast auf 70 tippen, keine Ahnung wie ich darauf komme Die Wahrscheinlichkeit ist wieder 30 zu 70 richtig ;-) beeil Wir kommen bei 9 Runden auf maximal 2, in denen wir kontrolliert werden  Gehen wir davon aus 9 Runden 8 gut 1 schlecht - gute Chance auf > Mindeststundenlohn Hohe Wahrscheinlichkeit, dass Zufallsgenerator nicht diese runde auswählt Ich wähle die Nummer von Westblock Ja maximal, aber glaubst du wir werden nächste runde wieder kontrolliert? Die wollen uns doch nur einschüchtern :D Man bei´ß es nicht... Aber trotzdem wieder 0 ...und der trägt die Null wie wir Nullen auch Also, war nett hier  Wir nullen? Wir rocken das voll, wurden nur einmal kontrolliert ...und deswegen sind wir Nullen Machts gut, ihr Lieben Bye"
