"participant__code","channel","body","timestamp"
"dsnmb1xb","24-FHM-122","Viel Erfolg noch! ",1590397576.64422
"bd6q3buh","24-FHM-108","das ging einfacher als gedacht :D",1590397580.35804
"cno3jxh7","24-FHM-122","Dir auch !",1590397586.03883
"1f3bxplc","24-FHM-108","Ok, prima! :D",1590397588.44335
"bd6q3buh","24-FHM-108","nice nice",1590397609.48009
"1f3bxplc","24-FHM-108","Ehrlichkeit gewinnt! ;) Dann können wir ja jetzt auch schon weiter machen, oder?",1590397627.99129
"bd6q3buh","24-FHM-108","ja genau!",1590397639.06948
"bd6q3buh","24-FHM-108","C U",1590397647.59095
"1f3bxplc","24-FHM-108","Ok, dann noch einen schönen Tag!",1590397649.89295
"bd6q3buh","24-FHM-108","ebenso! :)",1590397659.67024
"r2mpzvzr","28-FHM-148","Hallo, ich habe 10 Überstunden. Du auch?",1590487728.58309
"ro6vsos1","28-FHM-148","Yes ",1590487735.89428
"r2mpzvzr","28-FHM-148","Wir können nun 10 angeben oder 60 und hoffen nicht überprüft zu werden.",1590487746.88969
"ro6vsos1","28-FHM-148","Ich wär dabei 60 anzugeben, bisschen Risiko schadet nie",1590487773.73862
"r2mpzvzr","28-FHM-148","Prima, dann sind wir uns einig. Chat dann beenden?",1590487789.35464
"ro6vsos1","28-FHM-148","Ja, Byeee",1590487801.99873
"r2mpzvzr","28-FHM-148","Good Luck",1590487806.18287
"rz31r2yo","28-FHM-154","Hey, wie viele Überstunden wollen wir angeben? :)",1590487820.30202
"5jd7jq4l","28-FHM-132","Hallo?",1590487824.53481
"cxs180bt","28-FHM-142","hi",1590487828.37154
"u1iawdg8","28-FHM-132","Tach, wollen wir auf Risiko gehen und 60 Stunden angeben?",1590487836.35161
"eemaunaj","28-FHM-149","Also insgesamt 20... Hab ich das richtig verstanden ",1590487843.06438
"j760lah8","28-FHM-154","Hi, wie wäre es mit 20?",1590487843.54121
"fl7agvhl","28-FHM-142","hi",1590487845.00041
"5jd7jq4l","28-FHM-132","habe ich mir auch überlegt 10 ist ein bisschen wenig",1590487855.87668
"j760lah8","28-FHM-154",":)",1590487862.8893
"rz31r2yo","28-FHM-154","Ja das passt gut für mich!",1590487877.31126
"u1iawdg8","28-FHM-132","Jo, dann machen wir das doch.",1590487878.16046
"5jd7jq4l","28-FHM-132","alles klar",1590487884.86918
"2i6vldme","28-FHM-139","Gehen wir auf Nummer sicher und geben jeder 10 Überstunden an?",1590487886.64913
"cxs180bt","28-FHM-142","was sagst du, wie viele wir angeben sollen ?",1590487888.79815
"eemaunaj","28-FHM-149","Ich würde sagen wir geben mindesten 30 an ",1590487895.57635
"qs4pqmpv","28-FHM-146","wir sind bei 10 überstunden...wenn wir das gleiche auswählen werden wir doch wahrscheinlich nicht überüruft",1590487896.26573
"mkjmtsw4","28-FHM-149","ja, aber ich hab es so verstanden, dass wir  jeweils 10 bezahlt bekommen",1590487897.02667
"fl7agvhl","28-FHM-142","erst mal einen wunderbaren Tag! geben wir einfach 50 Stunden an, oder pokern wir? ",1590487897.36782
"u1iawdg8","28-FHM-132","Supi, und noch ne schöne Woche. ;)",1590487901.47255
"7eycqshz","28-FHM-147","Jo moin, lass einfach beide 60 angeben",1590487903.76689
"1lmu65wf","28-FHM-146","Ja genau ",1590487906.50852
"60x2ki1d","28-FHM-145","Hey, wir geben beide einfach die 10 Überstunden an, oder?",1590487906.83485
"63wo3mgo","28-FHM-145","ok",1590487910.83879
"yuff5rwb","28-FHM-153","hallo, wie viele Überstunden möchtest du angeben?",1590487910.86676
"ir7bl3ll","28-FHM-147","find ich gut",1590487919.10245
"1lmu65wf","28-FHM-146","Würde auch einfach immer das angeben, was wir tatsächlich an Überstunden gemacht haben",1590487920.25631
"j760lah8","28-FHM-154","Ok. Soll ich den Chat beenden und dann 20 angeben?",1590487924.96049
"7eycqshz","28-FHM-147","alles klar",1590487926.63736
"1lmu65wf","28-FHM-146","Dann müssten wir auf der sicheren Seite sein",1590487929.22079
"mkjmtsw4","28-FHM-149","wenn wir 30 angeben und überprüft werden, verlieren wir 20",1590487929.42074
"26rjj01i","28-FHM-141","tja, bei nur 10....",1590487931.14131
"9oszy5gm","28-FHM-135","Hallo",1590487931.24633
"0hernp3r","28-FHM-137","Hallo :)",1590487932.55281
"60x2ki1d","28-FHM-145","okay dann können wir denn chat theoretisch beenden, wenn du nicht noch etwas sagen willst? :-)",1590487933.34073
"06cb62u4","28-FHM-135","Hallo",1590487934.66785
"cxs180bt","28-FHM-142","also wir werden ja nicht unbedint getestet und deswegen würde ich sagen wir poken hoch",1590487935.24715
"qs4pqmpv","28-FHM-146","ok ja passt",1590487935.46375
"6mejt8r0","28-FHM-153","10 Überstunden sind ja nicht viel. Wir können ja nicht mehr als die 10 verlieren? Sollen wir beide sagen das wir 60 gemacht haben. Falls wir überprüft werden verlieren wir halt die 10",1590487936.17819
"eemaunaj","28-FHM-149","Oky würd ich trotzdem sagen jeder schreibt einfach 30",1590487937.07021
"02cppavy","28-FHM-141","wollen wir mehr angeben?",1590487942.0116
"06cb62u4","28-FHM-135","Wir haben 10 Überstunden gemacht",1590487943.3402
"1lmu65wf","28-FHM-146","Perfekt",1590487946.5391
"9oszy5gm","28-FHM-135","Wir haben 10 Überstunden",1590487947.10308
"ir7bl3ll","28-FHM-147","super",1590487947.42522
"cxs180bt","28-FHM-142","die 10 extrastunden wären ja nur 1 euro",1590487951.94504
"7eycqshz","28-FHM-147","dann können wir den chat ja schon verlassen....",1590487954.14763
"eemaunaj","28-FHM-149","Stimmt aber no risk no fun ",1590487955.50526
"06cb62u4","28-FHM-135","Geben wir dann auch immer 10 Überstunden an?",1590487959.83174
"1lmu65wf","28-FHM-146","Können wir dann jetzt auf Chat beenden gehen`?",1590487959.8988
"ir7bl3ll","28-FHM-147","dann können wir auch schon weitermachen, oder?",1590487961.68026
"ir7bl3ll","28-FHM-147","genau",1590487963.05795
"9oszy5gm","28-FHM-135","genau. Geben wir diese an oder eine andere Zahl?",1590487964.32377
"c0xvd3ml","28-FHM-152","Hallo",1590487966.91732
"5n2i53ok","28-FHM-144","Hi",1590487969.11299
"9qg7zvtq","28-FHM-143","hallo sollen wir es riskieren und mehr std angeben? oder lieber bei den 10 bleiben",1590487969.29367
"fl7agvhl","28-FHM-142","ja.. gleichzeitig, wenn wir getestet werden gehen wir evtl mit nur 2 euro raus",1590487970.63961
"rz31r2yo","28-FHM-154","Ja können wir machen. Liebe Grüße!",1590487970.6671
"e7q60tg3","28-FHM-152","hi",1590487971.61675
"26rjj01i","28-FHM-141","wenn wir zb also beide 30 angeben und überprüft werden bekommen wir beide aber ne strafe oder nur wenn wir verschiedenes haben",1590487971.89663
"yuff5rwb","28-FHM-153","ja das würde ich auch so machen! No risk, no fun ;)",1590487972.47028
"1lmu65wf","28-FHM-146","Dann noch frohes schaffen",1590487973.77618
"mkjmtsw4","28-FHM-149","okay einverstanden :)",1590487974.06583
"2i6vldme","28-FHM-139","Hallo?",1590487974.78296
"fl7agvhl","28-FHM-142","wie hoch würdest du pokern? ",1590487975.84639
"j760lah8","28-FHM-154","Ok liebe Grüße!",1590487977.70769
"06cb62u4","28-FHM-135","Man kann maximal 60 Überstunden machen",1590487980.49954
"6g6d5a7b","28-FHM-151","sollen wir eine höhere Anzahl angeben?",1590487984.57623
"c0xvd3ml","28-FHM-152","Wenn wir die Wahrheit sagen (jeder 10) erhalten wir je einen Euro",1590487985.22122
"eemaunaj","28-FHM-149","Passt dann auf Glück ",1590487990.00506
"cw1kndkp","28-FHM-139","Hallo, wir haben zwar nur 10 Überstunden geleistet aber wollen wir trotzdem beide das max. von 60 angeben und hoffen dass wir nicht zu den 7 Gruppen gehören die überprüft werden? :D Wir spielen dann zwar auf Riesiko aber die Wahrscheinlichkeit dass wir überprft liegen liegt bei unter 30%",1590487993.40144
"cxs180bt","28-FHM-142","aslo wenn wir pokern dann würde ich auf jeden fall ziemlich hoch pokern",1590487993.77564
"oo5dkq18","28-FHM-151","ja lass machen",1590487994.56872
"ocd72t7a","28-FHM-143","Ich wollte das selbe fragen... ",1590487997.24587
"b4sb3gfg","28-FHM-144","hallo, wie viele Überstunden hast du? ",1590488000.92775
"cxs180bt","28-FHM-142","gibt es eine grenze nach oben ?",1590488002.28436
"oo5dkq18","28-FHM-151","sollen wir direkt 60 angeben",1590488003.18883
"e7q60tg3","28-FHM-152","sollen wir 20 sagen?",1590488004.13237
"6mejt8r0","28-FHM-153","Okay sehr gut :) wir können halt 10 verlieren, aber deutlich mehr gewinnen :D",1590488004.43862
"fl7agvhl","28-FHM-142","ich glaube nicht",1590488005.68806
"cw1kndkp","28-FHM-139","Tschuldige war noch am tippen ",1590488006.68968
"5n2i53ok","28-FHM-144","10 und du?",1590488008.34048
"ocd72t7a","28-FHM-143","Bin aber eher für eine ehrliche Auskunft.",1590488012.07789
"2i6vldme","28-FHM-139","Alles gut",1590488012.34923
"b4sb3gfg","28-FHM-144","ich auch",1590488013.59875
"26rjj01i","28-FHM-141","das zweitere oder",1590488015.5945
"2i6vldme","28-FHM-139","okay, können wir machen",1590488015.77733
"c0xvd3ml","28-FHM-152","wenn wir beide angeben, dass wir 30 gearbeitet haben, erhalten wir beide je 3 euro oder je 0 euro, je nach dem ob wir ausgewählt werden",1590488019.7816
"2i6vldme","28-FHM-139","also 60",1590488022.4651
"9qg7zvtq","28-FHM-143","okay",1590488022.90501
"06cb62u4","28-FHM-135","Wir müssen beide definitiv die gleiche Anzahl an Überstunden angeben ",1590488025.56273
"yuff5rwb","28-FHM-153","alles Klar ! Chat beenden? :D",1590488025.74777
"mkjmtsw4","28-FHM-149","yes. dann können wir den Chat schon beenden, oder?",1590488026.11426
"9oszy5gm","28-FHM-135","ja, ich weiß. die Wahrscheinlichkeit der Kontrolle war nicht so groß oder wie schätzt du sie ein?",1590488028.64799
"cw1kndkp","28-FHM-139","Gut :)",1590488029.37896
"6g6d5a7b","28-FHM-151","Können wir machen, aber war das 60 Stunden maximal pro Person oder maximal für beide?",1590488030.53037
"bytxtcuf","28-FHM-136","Sollen wir 10 angeben?",1590488031.69865
"cxs180bt","28-FHM-142","also wenn wir 500 überstunden angeben und  nicht getestet werden dann bekommen wir 50 euro",1590488033.84139
"9qg7zvtq","28-FHM-143","dann geben wir 10 an :)",1590488034.09423
"02cppavy","28-FHM-141","Wir würden beide eine Strafe bekommen, wenn wir überprüft werden würden, weil wir gelogen haben",1590488035.73871
"0hernp3r","28-FHM-137","wer da? :D",1590488036.57752
"fl7agvhl","28-FHM-142","stimmt.. das hab ich noch gar nicht bedacht",1590488037.0835
"fl7agvhl","28-FHM-142","xD",1590488038.11583
"5n2i53ok","28-FHM-144","wollen wir mehr sagen und das Risiko eingehen, dass wir nicht überprüft werden?",1590488038.34248
"6mejt8r0","28-FHM-153","ja Top. Dann geben wir beide 60 an :D",1590488038.96505
"e7q60tg3","28-FHM-152","wir können gerne 30 sagen",1590488039.09021
"02cppavy","28-FHM-141","also auch, wenn wir das gleiche angeben",1590488042.90215
"xj50f5rj","28-FHM-136","ja, wollte ich auch grade schreiben",1590488044.85067
"2i6vldme","28-FHM-139","Dann beende ich jetzt den Chat",1590488047.69246
"fk9wb311","28-FHM-133","moin",1590488048.50276
"ocd72t7a","28-FHM-143","ja, genau",1590488050.90007
"26rjj01i","28-FHM-141","hm",1590488052.02185
"37hw1ygg","28-FHM-133","Jo hi",1590488052.33582
"cw1kndkp","28-FHM-139","okay",1590488052.38716
"oo5dkq18","28-FHM-151","wir sind ja sowieso ein team",1590488056.17125
"yuff5rwb","28-FHM-153","Ich drücke uns die Daumen :P",1590488060.2042
"37hw1ygg","28-FHM-133","da muss man ja für studiert haben :d",1590488062.68294
"oo5dkq18","28-FHM-151","also wir beide zsm 60",1590488063.29654
"cxs180bt","28-FHM-142","also es muss ja realistisch bleiben ",1590488064.67607
"fl7agvhl","28-FHM-142","also im schlimmsten fall bekommt man anstatt 7 euro 2 und im besten fall dann ca 50",1590488064.92513
"bytxtcuf","28-FHM-136","Dann  machen wir das so.",1590488065.17773
"c0xvd3ml","28-FHM-152","okay, aber wir müssen uns beide dran halten, denn wenn wir voneinaner abweichen werden wir auf jedenfall überprüft",1590488069.81846
"ocd72t7a","28-FHM-143","Soll ich dann jetzt den Chat beenden?",1590488070.06529
"xj50f5rj","28-FHM-136","top",1590488070.94796
"6mejt8r0","28-FHM-153","Ich auch :)",1590488071.90218
"26rjj01i","28-FHM-141","ja dann ganz oder garnicht würd ich sagen",1590488072.76185
"qfqst3wg","28-FHM-138","hey",1590488072.91908
"fk9wb311","28-FHM-133","immer",1590488073.69564
"cxs180bt","28-FHM-142","genau ",1590488073.71692
"3upn5xqb","28-FHM-150","Hallo :)",1590488073.756
"q0h8sg4c","28-FHM-140","Hallo :)",1590488074.89336
"xj50f5rj","28-FHM-136","also chat verlassen und weiter ",1590488077.2323
"02cppavy","28-FHM-141","Die Wahrscheinlichkeit, dass wir überprüft werden, ist bei 23 Gruppen nicht ganz so groß...",1590488077.48192
"9qg7zvtq","28-FHM-143","ja bitte",1590488078.43628
"37hw1ygg","28-FHM-133","Also wie viel sagen wa",1590488079.08772
"cxs180bt","28-FHM-142","aber eine woche hat ja keine 500 stunden",1590488079.54134
"26rjj01i","28-FHM-141","bei sowenig belohnung....",1590488079.77051
"n9ecm11x","28-FHM-140","Hey :)",1590488080.06944
"wa9iofc0","28-FHM-134","Schreiben wir beide 10?",1590488080.70485
"fl7agvhl","28-FHM-142","nee",1590488081.74809
"b4sb3gfg","28-FHM-144","wenn wir 15 sagen, dann verlieren wir nur 50 cent",1590488081.76317
"e7q60tg3","28-FHM-152","also 30?",1590488082.0591
"c0xvd3ml","28-FHM-152","also beide 30?",1590488083.03911
"yj8vw89a","28-FHM-138","Hello. Also geben wir dann beide jeweils 10 überstunden an?",1590488083.88495
"ocd72t7a","28-FHM-143","gut",1590488083.89127
"bytxtcuf","28-FHM-136","Chat beenden?",1590488085.15342
"c0xvd3ml","28-FHM-152","okay",1590488086.21678
"fdsb4aeu","28-FHM-150","hey :)",1590488086.9622
"e7q60tg3","28-FHM-152","ok",1590488087.1788
"bytxtcuf","28-FHM-136","Ok!",1590488087.23485
"06cb62u4","28-FHM-135","Ich bin mir nicht sicher, aber ich würde auch 60 Überstunden angeben :D",1590488091.19266
"cxs180bt","28-FHM-142","achso",1590488091.2605
"cxs180bt","28-FHM-142","60 überstunden sind erlaubt steht da",1590488096.99603
"c0xvd3ml","28-FHM-152","Einen schönen Tag noch",1590488097.36616
"qfqst3wg","28-FHM-138","oke ",1590488098.5195
"9oszy5gm","28-FHM-135","Also, ich würde entweder ehrlich angeben mit 10 oder die 60. ",1590488098.84544
"fl7agvhl","28-FHM-142","ahh ok",1590488100.48412
"3upn5xqb","28-FHM-150","Also wie haben 10 Überstunden gemacht, richtig?",1590488100.92387
"e7q60tg3","28-FHM-152","tschüß :)",1590488103.25462
"x8a4ore7","28-FHM-134","Hallo, erstmal kurze Frage, können theoretisch beide 60 Stunden angeben oder ingesamt jeder höchstens 30?",1590488104.05743
"5n2i53ok","28-FHM-144","ja, also 20 fände ich auch noch okay - mit 15 bin ich aber auch einverstanden",1590488104.58994
"fdsb4aeu","28-FHM-150","genau",1590488105.25601
"6g6d5a7b","28-FHM-151","Achso also geben wir die Überstunden des Teams an",1590488105.30193
"n9ecm11x","28-FHM-140","wir haben beide 10 Überstunden gearbeitet, richtig?",1590488106.07871
"yj8vw89a","28-FHM-138","macht ja am meisten sinn oder nicht?",1590488108.21295
"06cb62u4","28-FHM-135","Ich auch! ",1590488108.63818
"q0h8sg4c","28-FHM-140","Wir haben beide 10 Überstunden gemacht, wollen wir das auch so angeben oder bist du risikofreudig und würdest gerne mehr angeben?",1590488109.96236
"9oszy5gm","28-FHM-135","Ok, dann nehmen wir die 60. ",1590488111.82418
"26rjj01i","28-FHM-141","ob wir 100 oder 0 bekommen find ich besser als sowas wie 60 und 30",1590488113.23882
"oo5dkq18","28-FHM-151","genau",1590488113.80198
"cxs180bt","28-FHM-142","warte mal kurz",1590488113.88292
"3upn5xqb","28-FHM-150","Wären also 50 P (5 Euro)",1590488114.68886
"06cb62u4","28-FHM-135","Wofür entscheiden wir uns?",1590488115.02103
"x8a4ore7","28-FHM-134","wenn wir 10 angeben würden, bekämen wir 50 Cent oder?",1590488117.02516
"fk9wb311","28-FHM-133","i wois nich wie wärs mit dem anderthalbfachen",1590488117.49098
"wa9iofc0","28-FHM-134","Hi, können auch 60 machen soweit ich verstanden hab",1590488118.02106
"6g6d5a7b","28-FHM-151","Ok ja dann 60",1590488119.26945
"9oszy5gm","28-FHM-135","60",1590488120.37832
"02cppavy","28-FHM-141","No risk no fun....einfach 60 Überstunden angeben? Ist das Maximum. Wenn es schief geht, bekommen wir nichts",1590488122.94913
"fl7agvhl","28-FHM-142","ok. wir haben noch 2 min ",1590488123.53274
"n9ecm11x","28-FHM-140","ich hätte es jetzt so angegeben",1590488123.69869
"qfqst3wg","28-FHM-138","naja man kann ja auch etwas riskanter sein ^^",1590488124.07852
"26rjj01i","28-FHM-141","was sagtse",1590488125.4022
"06cb62u4","28-FHM-135","Ok, 60 Überstunden!",1590488125.82093
"oo5dkq18","28-FHM-151","okay gut",1590488126.33717
"wa9iofc0","28-FHM-134","Aber wenn wir geprüft werden gibts minus",1590488127.78327
"26rjj01i","28-FHM-141","eben",1590488130.54573
"06cb62u4","28-FHM-135","Chat beenden?",1590488130.98081
"cxs180bt","28-FHM-142","ja ich rechne kurz",1590488131.18501
"yj8vw89a","28-FHM-138","okay, ich bin ganz ohr :D",1590488133.41409
"02cppavy","28-FHM-141","aber wenn es klappt, um so mehr :)",1590488135.03432
"fl7agvhl","28-FHM-142","alles gut",1590488135.8042
"26rjj01i","28-FHM-141","alles klar",1590488135.80804
"q0h8sg4c","28-FHM-140","okay gut :D hätte ich auch gemacht",1590488136.03267
"x8a4ore7","28-FHM-134","also die wahrscheinlichkeit, dass wir überprüft werden ist 30%",1590488136.66433
"n9ecm11x","28-FHM-140","perfekt :D",1590488140.61904
"x8a4ore7","28-FHM-134","ungefähr",1590488140.93971
"6g6d5a7b","28-FHM-151","Dann ist das geklärt",1590488144.02022
"02cppavy","28-FHM-141","Gut, also 60",1590488144.09247
"26rjj01i","28-FHM-141","bist mir sehr symphatisch",1590488146.24182
"37hw1ygg","28-FHM-133","dann ist geld futsch :D",1590488147.65894
"9oszy5gm","28-FHM-135","Die gebe ich dann auf der nächsten Seite ein?",1590488149.54524
"wa9iofc0","28-FHM-134","Sollen wir riskieren? :D",1590488151.60758
"q0h8sg4c","28-FHM-140","wobei",1590488151.63942
"yj8vw89a","28-FHM-138","die überprüfung bereitet mir sorgen :D",1590488152.08723
"b4sb3gfg","28-FHM-144","wie wäre es dann mit 17?",1590488156.44248
"x8a4ore7","28-FHM-134","Was meinst du?",1590488157.63286
"6g6d5a7b","28-FHM-151","Ich verlasse jetzt den Chat ok?",1590488158.02327
"cxs180bt","28-FHM-142","hmm",1590488158.19061
"06cb62u4","28-FHM-135","Ja, genau! Ich hoffe es klappt.",1590488159.26934
"3upn5xqb","28-FHM-150","Man kann ja maximal 60 Überstunden angeben. Für jede ""gelogene"" Überstunde bekommen wir also 1 Punkt abgezogen",1590488159.89079
"yj8vw89a","28-FHM-138","wobei",1590488164.05632
"x8a4ore7","28-FHM-134","bin zu jeder Schandtat bereit :D",1590488166.70159
"cxs180bt","28-FHM-142","also 60 anzugeben wäre das schlauste glaube ich",1590488166.97416
"5n2i53ok","28-FHM-144","17 finde ich auch gut",1590488167.74234
"wa9iofc0","28-FHM-134","Ja lass machen haha",1590488171.91917
"02cppavy","28-FHM-141","Ebenso, da waren wir uns ja schnell einig ",1590488175.803
"9oszy5gm","28-FHM-135","ok, super.Bis dann, bleib gesund!",1590488176.33699
"5n2i53ok","28-FHM-144","also sagen wir beide 17?",1590488177.04141
"qfqst3wg","28-FHM-138","naja theoretisch ist ja die wahrscheinlichkeit dass sie uns überprüfen ja genau bei 50% xD",1590488179.72399
"fk9wb311","28-FHM-133","so siehts aus möchtest du lieber auf sicher gehen",1590488180.01309
"cxs180bt","28-FHM-142","die wahrscheinlichkeit ist ja zienmmlich gering",1590488181.06804
"b4sb3gfg","28-FHM-144","okay, einverstanden",1590488181.43268
"9oszy5gm","28-FHM-135","ich beende den Chat",1590488187.36949
"06cb62u4","28-FHM-135","Danke, du auch. Tschüss!",1590488187.45623
"37hw1ygg","28-FHM-133","ne sag mal ne zahl ",1590488187.80108
"b4sb3gfg","28-FHM-144","hoffe es klappt!",1590488188.17754
"fl7agvhl","28-FHM-142","ok. dann machen wir das",1590488188.19476
"cxs180bt","28-FHM-142","sag an was wir angeben sollen",1590488188.20648
"yj8vw89a","28-FHM-138","ja genau das ist das problem hahaha",1590488189.01378
"fl7agvhl","28-FHM-142","ziemilch gering? ",1590488190.79069
"x8a4ore7","28-FHM-134","okay, was wollen wir angeben?",1590488191.22908
"cxs180bt","28-FHM-142","ok 60 überstunden",1590488193.84962
"q0h8sg4c","28-FHM-140","ah nein ",1590488195.234
"fk9wb311","28-FHM-133","15",1590488196.2346
"b6wrl5dl","28-FHM-137","hi",1590488197.30281
"5n2i53ok","28-FHM-144","Ja hoffe ich auch!",1590488198.3821
"3upn5xqb","28-FHM-150","Würden wir also 50 Stunden (10 Überstunden) angeben, dann wäre das die Wahrheit und wir wären so oder so safe",1590488199.28113
"q0h8sg4c","28-FHM-140","egal vergiss das sorry :D",1590488200.29539
"wa9iofc0","28-FHM-134","Dann das maximum, 60 würde ich sagen",1590488206.00449
"n9ecm11x","28-FHM-140",":D okay ",1590488207.22458
"cxs180bt","28-FHM-142","wir müssen ja nur die pberstunden angeben",1590488207.46204
"fl7agvhl","28-FHM-142","ok",1590488207.93079
"x8a4ore7","28-FHM-134","das es schonmal nicht zu einer Überprüfung führt, dass wir was unterschiedliches nehemen",1590488210.56544
"b4sb3gfg","28-FHM-144","bis dann:)",1590488211.15603
"b6wrl5dl","28-FHM-137","lass uns 30 Überstunden reinhauen, ddie chance auf überprüfung ist ja nur 1/3",1590488211.52339
"qfqst3wg","28-FHM-138","haha",1590488211.98919
"cxs180bt","28-FHM-142","ich bin dann raus und gebe 60 überstunden an",1590488215.9204
"0hernp3r","28-FHM-137","alles klar :D",1590488219.95024
"5n2i53ok","28-FHM-144","bis dann! :)",1590488220.32761
"wa9iofc0","28-FHM-134","Genau",1590488220.3912
"yj8vw89a","28-FHM-138","an welche stundenanzahl hast du denn gedacht?",1590488220.47239
"x8a4ore7","28-FHM-134","okay dann nehmen wir 60 :)",1590488220.49287
"fl7agvhl","28-FHM-142","ok läuft",1590488220.8212
"b6wrl5dl","28-FHM-137","läuft",1590488223.08987
"wa9iofc0","28-FHM-134","Super :D",1590488223.60996
"37hw1ygg","28-FHM-133","alles klar",1590488224.12451
"b6wrl5dl","28-FHM-137","chat beenden? ",1590488226.61119
"0hernp3r","28-FHM-137","also 70 stunden gesamt",1590488226.93769
"fk9wb311","28-FHM-133","ok",1590488227.69498
"37hw1ygg","28-FHM-133",":)",1590488231.68241
"b6wrl5dl","28-FHM-137","genau",1590488231.77797
"x8a4ore7","28-FHM-134","Dann wünsche ich uns mal viel Glück",1590488234.91999
"0hernp3r","28-FHM-137","si :)",1590488235.34184
"b6wrl5dl","28-FHM-137","okidoki",1590488238.32208
"b6wrl5dl","28-FHM-137","ciao",1590488239.18597
"fk9wb311","28-FHM-133","ciau",1590488239.34019
"x8a4ore7","28-FHM-134","Sollen wir den Chat beenden?",1590488240.41034
"0hernp3r","28-FHM-137","ciao",1590488241.21363
"37hw1ygg","28-FHM-133","Dann verlasse ich den chat",1590488242.07096
"fk9wb311","28-FHM-133","i a",1590488247.90629
"02cppavy","28-FHM-141","ich beende den Chat",1590488247.97603
"fdsb4aeu","28-FHM-150","das maximum welches man anegeben könnte wäre doch 100 stunden oder",1590488249.99897
"wa9iofc0","28-FHM-134","Ja hoffen wir mal^^ Ja lass verlassen",1590488253.89774
"3upn5xqb","28-FHM-150","genau",1590488255.4485
"x8a4ore7","28-FHM-134","okay",1590488257.51803
"fdsb4aeu","28-FHM-150","weil 40 normal und 60 überstunden",1590488265.30856
"3upn5xqb","28-FHM-150","maximal 60 Überstunden + unsere 40",1590488267.35174
"fdsb4aeu","28-FHM-150","ahso ok",1590488270.88939
"3upn5xqb","28-FHM-150","jap",1590488271.10791
"n9ecm11x","28-FHM-140","dann würde ich jetzt den chat beenden. Wir geben beide 1 Überstunden an :)",1590488272.29333
"qfqst3wg","28-FHM-138","naja ^^ so das das nicht auffällt, wobei ich denke das entscheidet ja eh dann der zufall ^^",1590488272.96513
"n9ecm11x","28-FHM-140","10* ",1590488276.21161
"q0h8sg4c","28-FHM-140","okay! :)",1590488283.94617
"3upn5xqb","28-FHM-150","Nur würden uns alle Überstunden abgezogen, würden wir lügen",1590488286.20986
"3upn5xqb","28-FHM-150","Ist also Pokern",1590488296.49369
"yj8vw89a","28-FHM-138","ja das stimmt wohl. Hätten wir mehr überstunden wäre das ganze einfacher. ",1590488307.06514
"3upn5xqb","28-FHM-150","Was würdest du vorschlagen?",1590488317.61022
"yj8vw89a","28-FHM-138","bei 10 wird die strafe dann das problem",1590488323.21875
"qfqst3wg","28-FHM-138","oder die haben das in kategorien eingeteilt mit wie viel prozent höher die dann überprüfen wollen ",1590488324.11129
"yj8vw89a","28-FHM-138","jap..",1590488333.69606
"qfqst3wg","28-FHM-138","das dann eher bei einem richtigen unternehmen wahrscheinlich haha",1590488334.8369
"fdsb4aeu","28-FHM-150","hm also 2 euro bekommen wir ja eh und maximum wär 12",1590488337.04534
"3upn5xqb","28-FHM-150","2 Euro Minimum",1590488347.76431
"fdsb4aeu","28-FHM-150","7 von 23 werden geprüft ",1590488352.85652
"3upn5xqb","28-FHM-150","5 Euro wären wir ehrlich",1590488355.9623
"yj8vw89a","28-FHM-138","also was machen wir. Riskieren? Und was geben wir dann an? ",1590488359.20702
"qfqst3wg","28-FHM-138","ich mach einfach das was du mir sagst haha^^",1590488359.32393
"fdsb4aeu","28-FHM-150","is schwer",1590488374.09431
"qfqst3wg","28-FHM-138","wie du willst ^^",1590488376.28225
"3upn5xqb","28-FHM-150","genau, 7/23",1590488379.57953
"yj8vw89a","28-FHM-138","wobei ich aktuell dazu tendiere nicht zu riskieren, weil bei 10 überstunden halt kein spielraum besteht",1590488379.58442
"yj8vw89a","28-FHM-138","maaaaan ahhaha",1590488387.64645
"qfqst3wg","28-FHM-138","dann also 10?^^",1590488388.2879
"3upn5xqb","28-FHM-150","Ich bin nicht so der Pokerer eigentlich",1590488390.67115
"fdsb4aeu","28-FHM-150","ah nein 10 euro max",1590488396.01105
"3upn5xqb","28-FHM-150","Genau 4 + 6",1590488402.90311
"yj8vw89a","28-FHM-138","von mir aus ja. also wenn du dich damit wohlfühlst",1590488404.30545
"3upn5xqb","28-FHM-150","Finde 5 Euro eigentlich gut",1590488409.20209
"qfqst3wg","28-FHM-138","haha oke ",1590488410.93661
"qfqst3wg","28-FHM-138","dann haben wir das ja geklärt xD",1590488417.13468
"3upn5xqb","28-FHM-150","Also?",1590488421.01972
"yj8vw89a","28-FHM-138","okay, dann 10. ich verlasse dann jetzt den chat",1590488422.37336
"fdsb4aeu","28-FHM-150","ja sind wir einfach ehrlich",1590488426.38192
"yj8vw89a","28-FHM-138","supi, schönen tag noch",1590488428.45011
"fdsb4aeu","28-FHM-150","50 stunden angeben",1590488434.18156
"3upn5xqb","28-FHM-150","ok, also geben wir die 10 Überstunden an",1590488438.82527
"qfqst3wg","28-FHM-138","dir auch :)",1590488442.18614
"3upn5xqb","28-FHM-150","Ok super, dann machen wir das so :)",1590488445.32285
