,lfd_Nr,Session,Treatment,Subject_ID,Period,Subject,Group,PlayerID,Group_ID_simuliert,Message_Nr,Money - allgemein,Money - pro honesty,Money - pro lying,Steuern allgemein,argument für Steuern (pro honesty),argument gegen Steuern (pro lying),Risk - allgemein,Risk - pro honesty,Risk - pro lying,Honesty - allgemein,Honesty - pro honesty,Honesty - pro lying,Zahlenvorschlag - allgemein,Zahlenvorschlag pro honesty,Zahlenvorschlag pro lying,Previous Strategy - keep  - pro honesty,Previous Strategy - keep - pro lying,Previous Strategy - change - pro honesty,Previous Strategy - change - pro lying,Realität/Spiel,Steuergerechtigkeit,Steuerehrlichkeit,argument insecurity - allgemein,argument insecurity honest,argument insecurity lie,argument rules - allgemein,argument rules yes,argument rules no,argument others - allgemein,argument others honest,argument others lie,argument consequences - allgemein,consequences positive,consequences negative,taxes_new,Chat
1077,1078,2,3,28,6,7,4,3,11,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ist jetzt erstmal die lose runde, oder?"
1078,1079,2,3,28,6,7,4,3,11,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Letzte*
1079,1080,2,3,27,6,6,4,2,11,105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"v.a. wie hat der das bitte seiner Mutter erzählt? \du Mama, ich hab über einer Seite, für die ich zu jung bin eine kennengelernt und ihr gesagt, ich sei 24 und jetzt möchte sie nichts mehr von mir, regel das bitte\q"
1080,1081,2,3,27,6,6,4,2,11,106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja glaub schon
1081,1082,2,3,28,6,7,4,3,11,107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja easy
1082,1083,2,3,28,6,7,4,3,11,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Würde ich auch so machen
1083,1084,2,3,27,6,6,4,2,11,109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Viel Erfolg euch noch
1084,1085,2,3,28,7,7,4,3,11,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Immerhin hat es diesmal auf eine Seite gepasst
1085,1086,2,3,27,7,6,4,2,11,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Die haben da Spaß dran, oder?"
1086,1087,2,3,28,7,7,4,3,11,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ich glaub, die analysieren in Wahrheit unser Chat verhalten"
1087,1088,2,3,27,7,6,4,2,11,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wollte ich auch gerade schreiben
1088,1089,2,3,28,7,7,4,3,11,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Dass das immer so unnötig rausgezögert werden muss
1089,1090,2,3,27,7,6,4,2,11,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"#wgscheide kennst du aber, oder?"
1090,1091,2,3,28,7,7,4,3,11,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Den Spaß hier hätte man locker in einer stunde durch Haben können
1091,1092,2,3,28,7,7,4,3,11,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja doch das sagt mir was
1092,1093,2,3,27,7,6,4,2,11,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja das stimmt wohl.
1093,1094,2,3,27,7,6,4,2,11,119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Der beste Hotel eher in köln. Zumindest von denen ich gehört hab
1094,1095,2,3,28,7,7,4,3,11,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,So richtig verfolge ich diese großen aber nie. Das wird mir mit den 1000 Kommentaren irgendwann zu anstrengend
1095,1096,2,3,27,7,6,4,2,11,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja das stimmt, aber live dabei sein ist halt das beste"
1096,1097,2,3,28,7,7,4,3,11,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bist du mal 3 min weghast du schon wieder keine Ahnung mehr was passiert ist
1097,1098,2,3,28,7,7,4,3,11,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja gut das stimmt
1098,1099,2,3,28,7,7,4,3,11,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schreib ich mir dann auch immer in den Lebenslauf^^
1099,1100,2,3,27,7,6,4,2,11,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Es wird hier aber noch fleißig getippt, geht bei den meisten wahrscheinlich auch nicht mehr um das Experiment"
1100,1101,2,3,28,7,7,4,3,11,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Kann ihm mir nicht vorstellen
1101,1102,2,3,28,8,7,4,3,11,127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,super
1102,1103,2,3,27,8,6,4,2,11,128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Na ja. Macht man nichts
1103,1104,2,3,27,8,6,4,2,11,129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,@1 was machst du eigentlich die ganze Zeit Grad?
1104,1105,2,3,28,8,7,4,3,11,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Doch so viel?
1105,1106,2,3,27,8,6,4,2,11,131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Schläft.
1106,1107,2,3,28,8,7,4,3,11,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Könnte ich verstehen
1107,1108,2,3,27,8,6,4,2,11,133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Joa. Sind jetzt noch knapp 10 min. bis wir raus können
1108,1109,2,3,28,8,7,4,3,11,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,na ja die Auszahlung kann sich auch gerne mal ziehen
1109,1110,2,3,28,8,7,4,3,11,135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aber stimmt. Lange ist es nicht mehr
1110,1111,2,3,27,8,6,4,2,11,136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Die machen ja manchmal 1 zuerst und manchmal zufällige reihenfolge.^^
1111,1112,2,3,27,9,6,4,2,11,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glück bleibt uns treu.
1112,1113,2,3,28,9,7,4,3,11,138,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja, obwohl im Endeffekt ja nur entscheidet welche runde für die Auszahlung zählt. Aber die Chancen stünden halt besser, wenn das hier mal laufen würde"
1113,1114,2,3,27,9,6,4,2,11,139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja genau
1114,1115,2,3,28,9,7,4,3,11,140,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ich wäre aber trotzdem dafür jetzt mal anzugeben, dass wir diese runde einen gewinn von 1 erzielt haben"
1115,1116,2,3,27,9,6,4,2,11,141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Eigentlich braucht man nur 2x glück. Einmal in irgendeiner runde und am Ende.
1116,1117,2,3,28,9,7,4,3,11,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Einfach, weil es ja die letzte runde ist und so"
1117,1118,2,3,28,9,7,4,3,11,143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja genau
1118,1119,2,3,27,9,6,4,2,11,144,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Wir sollen 10 Cent versteuern? Viel zu viel.
1119,1120,2,3,27,9,6,4,2,11,145,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Das sind 2.5 Cent die wir dem Staat geben.
1120,1121,2,3,28,9,7,4,3,11,146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja
1121,1122,2,3,27,9,6,4,2,11,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bzw. denen die uns hier aus irgendeinem Grund so lang behalten
1122,1123,2,3,28,9,7,4,3,11,148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aber wir sind ja großzügig
1123,1124,2,3,28,9,7,4,3,11,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vielleicht kommen wir dann bei der Auszahlung zuerst dran
1124,1125,2,3,27,9,6,4,2,11,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,wahrscheinlich
1125,1126,2,3,27,9,6,4,2,11,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wenn das schiefläuft haben wir echt keinen guten Stundenlohn
1126,1127,2,3,28,9,7,4,3,11,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ne echt nicht
1127,1128,2,3,28,9,7,4,3,11,153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Die Hoffnung stirbt zuletzt
1128,1129,2,3,28,9,7,4,3,11,154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aber sie stirbt
1129,1130,2,3,28,9,7,4,3,11,155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Na dann machts gut
1130,1131,2,3,27,9,6,4,2,11,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bis dann
1131,1132,2,3,39,1,18,5,2,12,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hallo, seid ihr für Risiko?"
1132,1133,2,3,35,1,14,5,1,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Hallo, bin offen für alles"
1133,1134,2,3,43,1,22,5,3,12,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja. Ich bin dafür
1134,1135,2,3,39,1,18,5,2,12,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Vorschläge?
1135,1136,2,3,43,1,22,5,3,12,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0 - wennschon, dennschon"
1136,1137,2,3,35,1,14,5,1,12,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,meinetwegen
1137,1138,2,3,43,1,22,5,3,12,7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich würde es einfach mal zu Beginn richtig riskieren
1138,1139,2,3,39,1,18,5,2,12,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Okay :)
1139,1140,2,3,43,1,22,5,3,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perfekt 
1140,1141,2,3,39,1,18,5,2,12,10,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Dann sind wir uns einig und hoffe, dass keine Kontrolle stattfindet "
1141,1142,2,3,39,1,18,5,2,12,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bis später
1142,1143,2,3,43,2,22,5,3,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hat ja super geklappt
1143,1144,2,3,39,2,18,5,2,12,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Erfolg! :-)
1144,1145,2,3,35,2,14,5,1,12,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ja :)
1145,1146,2,3,35,2,14,5,1,12,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Nochmal so viel Cisco oder eher nicht?
1146,1147,2,3,43,2,22,5,3,12,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Meint ihr, wir kommen damit wieder durch?"
1147,1148,2,3,35,2,14,5,1,12,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bin unsicher
1148,1149,2,3,39,2,18,5,2,12,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Weitermachen oder langsam steigern, um vorzugeben, dass das Unternehmen besser wird"
1149,1150,2,3,43,2,22,5,3,12,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Langsam steigern?
1150,1151,2,3,35,2,14,5,1,12,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Langsam steigern würde ich sagen, oder?"
1151,1152,2,3,43,2,22,5,3,12,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja
1152,1153,2,3,39,2,18,5,2,12,22,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10?
1153,1154,2,3,43,2,22,5,3,12,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Genau :D
1154,1155,2,3,35,2,14,5,1,12,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Okay perfekt
1155,1156,2,3,39,2,18,5,2,12,25,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Okay dann hätten wir immer noch 120,50 Auszahlung oder eben 219.50"
1156,1157,2,3,35,2,14,5,1,12,26,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Also nehmen wir 10?
1157,1158,2,3,39,2,18,5,2,12,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja, von mir aus schon"
1158,1159,2,3,43,2,22,5,3,12,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Von mir aus auch
1159,1160,2,3,35,2,14,5,1,12,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,okay
1160,1161,2,3,39,2,18,5,2,12,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bis dann
1161,1162,2,3,35,2,14,5,1,12,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bis dann :)
1162,1163,2,3,43,2,22,5,3,12,32,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Aber ich hab irgendwie im Gefühl, dass diese runde kontrolliert wird, um uns zu verunsichern und wir dann nächste runde was Höheres angeben und dann wieder nicht kontrolliert wird"
1163,1164,2,3,35,2,14,5,1,12,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,mm
1164,1165,2,3,39,2,18,5,2,12,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Haha :-D genau, dass wollen die ja erreichen"
1165,1166,2,3,43,2,22,5,3,12,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wisst ihr was ich meine?
1166,1167,2,3,35,2,14,5,1,12,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja
1167,1168,2,3,35,2,14,5,1,12,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ws schlägst du vor?
1168,1169,2,3,39,2,18,5,2,12,38,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ich würde trotzdem auf Risiko gehen, das ist wie Casino spielen"
1169,1170,2,3,43,2,22,5,3,12,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Na gut
1170,1171,2,3,35,2,14,5,1,12,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Okay 
1171,1172,2,3,43,2,22,5,3,12,41,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Also 10
1172,1173,2,3,35,2,14,5,1,12,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ja
1173,1174,2,3,39,2,18,5,2,12,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aber wir entscheiden zusammen
1174,1175,2,3,39,2,18,5,2,12,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Wenn nicht, geben wir mehr an"
1175,1176,2,3,39,2,18,5,2,12,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,egal
1176,1177,2,3,43,3,22,5,3,12,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Perfekt!
1177,1178,2,3,39,3,18,5,2,12,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Na wer sagts denn :D
1178,1179,2,3,35,3,14,5,1,12,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Hmm okay gut
1179,1180,2,3,35,3,14,5,1,12,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,:D
1180,1181,2,3,35,3,14,5,1,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Und WS nun?
1181,1182,2,3,43,3,22,5,3,12,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wir sind gut
1182,1183,2,3,39,3,18,5,2,12,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15?
1183,1184,2,3,35,3,14,5,1,12,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Glaubt ihr nicht die kontrollieren jetzt?
1184,1185,2,3,43,3,22,5,3,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Haha ja :D wir haben jetzt schon einiges rausgeholt
1185,1186,2,3,39,3,18,5,2,12,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,An sich können wir ja nichts verlieren
1186,1187,2,3,39,3,18,5,2,12,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Aber ich schließe mich der Mehrheit an ;-)
1187,1188,2,3,35,3,14,5,1,12,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich bin nur auf dem Gebiet
1188,1189,2,3,35,3,14,5,1,12,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich schließe mich euch an :D
1189,1190,2,3,43,3,22,5,3,12,59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Ja, dann würde ich sagen : 15 "
1190,1191,2,3,35,3,14,5,1,12,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Okay :)
1191,1192,2,3,43,3,22,5,3,12,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Jetzt hab ich Blut geleckt :D
1192,1193,2,3,39,3,18,5,2,12,62,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bin gerade am überlegen: 15 oder 20?
1193,1194,2,3,35,3,14,5,1,12,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Ich vertraue euch mal :D
1194,1195,2,3,35,3,14,5,1,12,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Wäre da ein großer unterschied?
1195,1196,2,3,35,3,14,5,1,12,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,unterschied
1196,1197,2,3,43,3,22,5,3,12,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,nein
1197,1198,2,3,43,3,22,5,3,12,67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Sind 25 Cent 
